name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus VivoBook Pro N7400PC-KM010W אסוס,Asus,NaN,1.45,NaN,16.0,Intel Core i7,3300.0,NaN,NaN,14.0,OLED,2880X1800,0.0,4974.0
מחשב נייד Dell Vostro 5410 V5410-5219 דל,Dell,NaN,1.44,Windows 11,8.0,Intel Core i5,NaN,256.0,SSD,14.0,LCD,1920x1080,0.0,3278.0
מחשב נייד Asus E203NA-FD084TS אסוס,Asus,NaN,0.81,Windows  10,4.0,Intel Celeron,1100.0,64.0,eMMC,11.6,LCD,1366x768,0.0,959.0
מחשב נייד Lenovo IdeaPad Flex 5 14IAU7 82R7009PIV לנובו,Lenovo,NaN,1.5,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,1.0,3625.0
מחשב נייד Apple MacBook Pro 16 MVVJ2HB/A אפל,Apple,NaN,2.0,MacOS,16.0,Intel Core i7,2600.0,512.0,SSD,16.0,IPS,3072x1920,0.0,6500.0
מחשב נייד Asus ZenBook 14 UX435EG-AI525W אסוס,Asus,NaN,1.29,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,1.0,3199.0
מחשב נייד Lenovo ThinkPad E15 Gen 4 21E6006SIV לנובו,Lenovo,NaN,1.7,ללא,8.0,Intel Core i5,3300.0,NaN,NaN,15.6,IPS,1920x1080,0.0,2771.0
מחשב נייד Acer Extensa 15 NX.EGJET.002 אייסר,Acer,NaN,NaN,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LED,NaN,0.0,1698.0
מחשב נייד Lenovo IdeaPad 3 17IAU7 82RL004KIV לנובו,Lenovo,NaN,NaN,ללא,8.0,Intel Core i3,3300.0,NaN,NaN,17.3,LCD,1600x900,0.0,1898.0
מחשב נייד Lenovo V14 82C4007VIV לנובו,Lenovo,NaN,1.59,ללא,8.0,Intel Core i3,1200.0,256.0,SSD,14.0,NaN,1920x1080,0.0,1351.0
מחשב נייד Dell Vostro 3510 VM-RD09-13863 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2434.0
מחשב נייד Lenovo Yoga 6 13ALC6 82UD0012IV לנובו,Lenovo,NaN,1.39,NaN,16.0,AMD Ryzen 7,1800.0,NaN,NaN,13.3,IPS,1920x1200,1.0,4167.0
מחשב נייד Dell Vostro 3500 VM-RD09-12484 דל,Dell,NaN,1.78,Windows  10,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3201.0
מחשב נייד Lenovo Yoga 6 13ALC6 82UD0013IV לנובו,Lenovo,NaN,1.39,NaN,16.0,AMD Ryzen 7,1800.0,1000.0,SSD,13.3,IPS,1920x1200,1.0,4219.0
מחשב נייד Dell Inspiron G15 Gaming 5520 G5520-8003 דל,Dell,NaN,2.51,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,1920x1080,0.0,5265.0
מחשב נייד HP Omen 15-ek0007nj 1N7Y4EA,HP,NaN,2.32,ללא,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,IPS,1920x1080,0.0,6290.0
