name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Dell Vostro 3520 VM-RD09-14143 דל,Dell,NaN,1.69,ללא,16.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,1920x1080,0.0,4156
מחשב נייד Dell Vostro 3520 VM-RD09-14142 דל,Dell,NaN,1.69,NaN,16.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,1920x1080,0.0,4532
מחשב נייד Lenovo IdeaPad Gaming 3 15IAH7 82S900FKIV לנובו,Lenovo,NaN,NaN,ללא,16.0,Intel Core i5,NaN,NaN,NaN,15.6,IPS,1920x1080,0.0,4211
מחשב נייד Lenovo Yoga 7 14IAL7 82QE008BIV לנובו,Lenovo,NaN,1.45,NaN,8.0,Intel Core i5,NaN,NaN,NaN,14.0,IPS,NaN,1.0,4320
מחשב נייד HP Pavilion x360 Convertible 15-er1002nj 7C427EA,HP,NaN,1.79,NaN,16.0,Intel Core i5,NaN,NaN,NaN,15.6,IPS,1920x1080,1.0,3898
מחשב נייד Lenovo Yoga Slim 6 14IRP8 82WV0040IV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i5,NaN,NaN,NaN,14.0,IPS,NaN,0.0,4904
מחשב נייד Asus VivoBook 14 X1404ZA-NK115 אסוס,Asus,NaN,1.4,ללא,8.0,Intel Core i3,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,1711
מחשב נייד Dell Vostro 3420 VM-RD09-14158 דל,Dell,NaN,1.69,ללא,8.0,Intel Core i5,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,2395
מחשב נייד HP 14s-dq5011nj 7C454EA,HP,NaN,1.46,ללא,16.0,Intel Core i5,NaN,NaN,NaN,14.0,IPS,1920x1080,0.0,2799
מחשב נייד Lenovo Yoga 9 14IRP8 83B1003EIV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,3840X2400,1.0,8188
מחשב נייד Dell Vostro 3420 V3420-7887 דל,Dell,NaN,1.49,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,3697
מחשב נייד Dell Vostro 3420 VM-RD09-14156 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i5,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,2841
מחשב נייד Dell Vostro 3420 VM-RD09-14157 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i5,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,2754
מחשב נייד HP 14s-dq5009nj 7C421EA,HP,NaN,1.46,ללא,16.0,Intel Core i5,NaN,NaN,NaN,14.0,LED,1920x1080,0.0,2520
מחשב נייד Lenovo Yoga 6 13ABR8 83B20042IV לנובו,Lenovo,NaN,1.39,NaN,16.0,AMD Ryzen 7,NaN,NaN,NaN,13.3,IPS,1920x1200,1.0,5265
מחשב נייד Lenovo Yoga Slim 6 14IRP8 82WV0041IV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i5,NaN,NaN,NaN,14.0,IPS,NaN,0.0,5183
מחשב נייד Asus TUF Gaming F15 FX507ZV4-HQ043 אסוס,Asus,NaN,2.2,ללא,32.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,2560x1440,0.0,5946
