name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo IdeaPad Duet 5 12IAU7 82TQ002UIV לנובו,Lenovo,NaN,1.12,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,NaN,LCD,2560x1600,1.0,4873
מחשב נייד Lenovo Legion 5 Pro 16ACH6H 82JQ00AAIV לנובו,Lenovo,NaN,2.45,Windows  10,16.0,AMD Ryzen 7,3200.0,512.0,SSD,16.0,IPS,2560x1600,0.0,7291
מחשב נייד Lenovo ThinkPad T14 Gen 3 21AH00E1IV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,1.0,6877
מחשב נייד Lenovo ThinkPad L13 20R50004IV לנובו,Lenovo,NaN,1.43,Windows  10,8.0,Intel Core i5,1600.0,256.0,SSD,13.3,IPS,1920x1080,0.0,4450
מחשב נייד HP EliteBook 840 G9 6T130EA,HP,NaN,1.36,Windows 10 PRO,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,1920x1200,1.0,5519
מחשב נייד Lenovo IdeaPad Yoga 9 14IAP7 82LU002NIV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i5,NaN,512.0,SSD,14.0,OLED,2880X1800,1.0,5877
מחשב נייד Lenovo IdeaPad Gaming 3 15IAH7 82S900GSIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,1000.0,SSD,15.6,LCD,2560x1440,0.0,6054
מחשב נייד Lenovo Yoga 7 14ARB7 82QF004VIV לנובו,Lenovo,NaN,1.45,NaN,32.0,AMD Ryzen 7,2700.0,NaN,NaN,14.0,OLED,2880X1800,1.0,6133
מחשב נייד Lenovo ThinkPad P16s Gen 1 21BT000GIV לנובו,Lenovo,NaN,1.67,NaN,16.0,Intel Core i7,NaN,NaN,NaN,16.0,IPS,1920x1200,0.0,7090
מחשב נייד HP ProBook x360 435 G7 197T2EA,HP,NaN,1.45,Windows 10 PRO,16.0,AMD Ryzen 7,2000.0,512.0,SSD,13.3,LCD,1920x1080,1.0,5290
מחשב נייד Lenovo IdeaPad Flex 5 14IAU7 82R7009JIV לנובו,Lenovo,NaN,1.5,NaN,8.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,1.0,3623
מחשב נייד Asus X415JA-EK006 אסוס,Asus,NaN,1.4,ללא,8.0,Intel Core i5,1000.0,256.0,SSD,14.0,LCD,1920x1080,0.0,2780
מחשב נייד Asus Vivobook Flip 14 TP470EZ-EC102W אסוס,Asus,NaN,1.5,NaN,8.0,Intel Core i5,2400.0,512.0,SSD,14.0,LCD,1920x1080,1.0,3690
מחשב נייד Lenovo ThinkPad P14s Gen 3 21AK000FIV לנובו,Lenovo,NaN,1.24,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,0.0,6778
מחשב נייד Dell Latitude 3420 LT-RD33-14106 דל,Dell,NaN,1.52,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,3441
מחשב נייד Asus VivoBook 15 X1502ZA-BQ377W אסוס,Asus,NaN,1.7,NaN,8.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,1920x1080,0.0,3842
מחשב נייד Lenovo ThinkPad T14s Gen 3 21BR0031IV לנובו,Lenovo,NaN,1.21,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,0.0,7290
מחשב נייד HP EliteBook x360 1040 G8 336F6EA,HP,NaN,1.32,Windows 10 PRO,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,LCD,1920x1080,1.0,6299
מחשב נייד Lenovo Yoga 9 14ITL5 82BG005HIV לנובו,Lenovo,NaN,1.44,Windows 10 PRO,16.0,Intel Core i7,3000.0,1000.0,SSD,14.0,IPS,1920x1080,1.0,7889
מחשב נייד Lenovo Yoga 9 14IAP7 82LU002EIV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,1.0,6308
