name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus ROG Zephyrus Duo 15 GX550LXS-HC185T אסוס,Asus,NaN,2.4,Windows  10,32.0,Intel Core i7,2300.0,1000.0,SSD,15.6,IPS,3840x2160,1.0,16929
מחשב נייד Dell Vostro 3500 V3500-5336 דל,Dell,NaN,1.78,Windows  10,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3190
מחשב נייד Asus VivoBook 14 K413EA-EK2023W אסוס,Asus,NaN,1.4,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,LCD,1920x1080,0.0,3290
מחשב נייד Acer Swift 3 NX.K0EEC.002 אייסר,Acer,NaN,1.25,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,4940
מחשב נייד Dell Precision 7560 PM-RD33-12849 דל,Dell,NaN,3.01,Windows 10 PRO,32.0,Intel Core i9,2600.0,1000.0,SSD,17.3,IPS,1920x1080,0.0,15617
מחשב נייד HP ZBook Fury 17 G7 119W5EA,HP,NaN,2.76,Windows 10 PRO,32.0,Intel Core i9,2400.0,1000.0,SSD,17.3,IPS,3840x2160,0.0,14325
מחשב נייד Lenovo Legion 5 15ITH6 82JK0085IV לנובו,Lenovo,NaN,2.4,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,2560x1440,0.0,5665
מחשב נייד Lenovo Legion 5 Pro 16ITH6 82JF002WIV לנובו,Lenovo,NaN,2.3,ללא,16.0,Intel Core i5,2700.0,512.0,SSD,16.0,IPS,2560x1600,0.0,4990
מחשב נייד Apple MacBook Air 13 Z15W-HB-KIT אפל,Apple,NaN,1.24,MacOS,8.0,NaN,NaN,NaN,NaN,NaN,LCD,NaN,0.0,5088
מחשב נייד Dell Latitude 3520 LT-RD33-13323 דל,Dell,NaN,1.79,NaN,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1366x768,0.0,3999
מחשב נייד Huawei Matebook D14 NobelK-WAQ9BR וואווי,Huawei,NaN,1.38,Windows  10,8.0,AMD Ryzen 5,2100.0,512.0,SSD,14.0,NaN,1920x1080,0.0,3299
