name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Dell G7 17 7700 IN-RD33-12148 דל,Dell,NaN,2.96,Windows  10,16.0,Intel Core i9,2400.0,1000.0,SSD,17.3,LED,1920x1080,0.0,13929
מחשב נייד Asus K513EA-L12248 אסוס,Asus,NaN,1.8,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,NaN,OLED,NaN,0.0,2699
מחשב נייד Lenovo Yoga Slim 9 14ITL5 82D1002QIV לנובו,Lenovo,NaN,1.2,Windows 10 PRO,16.0,Intel Core i7,2800.0,1000.0,SSD,14.0,LCD,3840x2160,1.0,8177
מחשב נייד Asus ZenBook Flip 14 UP5401ZA-KN043W אסוס,Asus,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,1.0,5964
מחשב נייד Dell Latitude 3520 LT-RD33-14108 דל,Dell,NaN,1.79,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3317
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800D9IV לנובו,Lenovo,NaN,1.65,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,1848
מחשב נייד Dell Vostro 5502 V5502-2004 דל,Dell,NaN,1.64,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2549
מחשב נייד Asus VIvoBook Pro 15 OLED K6500ZE-L1010W אסוס,Asus,NaN,NaN,NaN,NaN,NaN,2700.0,NaN,NaN,NaN,NaN,NaN,NaN,5682
מחשב נייד Dell Inspiron 3511 IN-RD33-13116 דל,Dell,NaN,1.73,NaN,8.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3487
מחשב נייד Asus VivoBook 14 X1500EA-EJ2848 אסוס,Asus,NaN,1.55,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,NaN,0.0,2040
מחשב נייד Lenovo ThinkPad P15v Gen 3 21D8000AIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,7274
מחשב נייד Dell Vostro 3510 VM-RD09-13608 דל,Dell,NaN,1.69,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2236
מחשב נייד Asus X415JA-EK1009T אסוס,Asus,NaN,1.5,Windows  10,8.0,Intel Core i5,1000.0,512.0,SSD,14.0,LCD,1920x1080,0.0,3085
מחשב נייד HP ProBook 430 G8 4K7H8EA,HP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3170
מחשב נייד EliteBook x360 1040 G8‎ 5Z657EA HP,HP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9550
מחשב נייד Lenovo Legion 5 15IAH7 82RC004VIV לנובו,Lenovo,NaN,2.35,NaN,16.0,Intel Core i5,3300.0,512.0,SSD,15.6,IPS,1920x1080,0.0,4997
מחשב נייד Asus X415JF-EK007T אסוס,Asus,NaN,1.4,Windows  10,8.0,Intel Core i5,1000.0,512.0,SSD,14.0,LCD,1920x1080,0.0,2799
מחשב נייד Lenovo Yoga 7 16IAH7 82UF004HIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,16.0,IPS,2560x1600,1.0,6411
מחשב נייד Lenovo ThinkPad P14s Gen 3 21AK000KIV לנובו,Lenovo,NaN,1.24,NaN,32.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,0.0,7480
מחשב נייד Dell Precision M3571 M3571-8415 דל,Dell,NaN,NaN,NaN,NaN,NaN,2700.0,NaN,NaN,NaN,NaN,NaN,NaN,6940
